Month,RegionID,RegionName,City,State,Metro,CountyName,SizeRank,MeanValue,DateTime,Train
1998-06-01,61886,10598,Yorktown,NY,New York,Westchester,4137,212700.0,1998-06-01,missing
1998-06-01,61902,10708,Eastchester,NY,New York,Westchester,4470,350600.0,1998-06-01,missing
1998-06-01,61865,10566,Peekskill,NY,New York,Westchester,4580,146500.0,1998-06-01,HUDSON
1998-06-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,283400.0,1998-06-01,missing
1998-06-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,236800.0,1998-06-01,missing
1998-06-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,320100.0,1998-06-01,NEWHAVEN
1998-06-01,61891,10605,White Plains,NY,New York,Westchester,5843,351500.0,1998-06-01,HARLEM
1998-06-01,61897,10703,Yonkers,NY,New York,Westchester,5850,174300.0,1998-06-01,HUDSON
1998-06-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,250200.0,1998-06-01,NEWHAVEN
1998-06-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,233900.0,1998-06-01,missing
1998-06-01,61847,10538,Larchmont,NY,New York,Westchester,6435,444800.0,1998-06-01,NEWHAVEN
1998-06-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,187400.0,1998-06-01,missing
1998-06-01,61875,10580,Rye,NY,New York,Westchester,6626,547600.0,1998-06-01,NEWHAVEN
1998-06-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,358400.0,1998-06-01,HARLEM
1998-06-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,270600.0,1998-06-01,HARLEM
1998-06-01,61892,10606,White Plains,NY,New York,Westchester,7268,259100.0,1998-06-01,HARLEM
1998-06-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,246700.0,1998-06-01,missing
1998-06-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,347400.0,1998-06-01,NEWHAVEN
1998-06-01,61840,10528,Harrison,NY,New York,Westchester,7979,531100.0,1998-06-01,NEWHAVEN
1998-06-01,61907,10803,Pelham,NY,New York,Westchester,8106,332800.0,1998-06-01,NEWHAVEN
1998-06-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,305800.0,1998-06-01,HARLEM
1998-06-01,61901,10707,Yonkers,NY,New York,Westchester,8312,266100.0,1998-06-01,HUDSON
1998-06-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,314000.0,1998-06-01,HUDSON
1998-06-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,470600.0,1998-06-01,HARLEM
1998-06-01,61879,10589,Somers,NY,New York,Westchester,8588,239100.0,1998-06-01,missing
1998-06-01,61903,10709,Eastchester,NY,New York,Westchester,8767,289300.0,1998-06-01,missing
1998-06-01,61845,10536,Somers,NY,New York,Westchester,8775,344400.0,1998-06-01,missing
1998-06-01,61890,10604,White Plains,NY,New York,Westchester,8873,290300.0,1998-06-01,HARLEM
1998-06-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,372600.0,1998-06-01,missing
1998-06-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,173200.0,1998-06-01,missing
1998-06-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,305100.0,1998-06-01,HUDSON
1998-06-01,61836,10523,Elmsford,NY,New York,Westchester,9210,219000.0,1998-06-01,missing
1998-06-01,61843,10533,Irvington,NY,New York,Westchester,9586,377700.0,1998-06-01,HUDSON
1998-06-01,61820,10504,North Castle,NY,New York,Westchester,9724,538800.0,1998-06-01,missing
1998-06-01,61854,10547,Yorktown,NY,New York,Westchester,9801,181000.0,1998-06-01,missing
1998-06-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,335800.0,1998-06-01,missing
1998-06-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,237100.0,1998-06-01,missing
1998-06-01,61883,10595,Valhalla,NY,New York,Westchester,10472,271400.0,1998-06-01,HARLEM
1998-06-01,61822,10506,Bedford,NY,New York,Westchester,10568,541000.0,1998-06-01,missing
1998-06-01,61823,10507,Bedford,NY,New York,Westchester,10578,283100.0,1998-06-01,missing
1998-06-01,61818,10502,Ardsley,NY,New York,Westchester,10759,307200.0,1998-06-01,missing
1998-06-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,471400.0,1998-06-01,missing
1998-06-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,251100.0,1998-06-01,HARLEM
1998-06-01,61863,10560,North Salem,NY,New York,Westchester,11464,279100.0,1998-06-01,missing
1998-06-01,61882,10594,Thornwood,NY,New York,Westchester,11644,291900.0,1998-06-01,missing
1998-06-01,61878,10588,Somers,NY,New York,Westchester,13069,189900.0,1998-06-01,missing
1998-06-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,119100.0,1998-06-01,missing
1998-06-01,61872,10577,Purchase,NY,New York,Westchester,13382,699800.0,1998-06-01,missing
1998-06-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,271200.0,1998-06-01,HARLEM
1998-06-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,320600.0,1998-06-01,HARLEM
1998-06-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,302900.0,1998-06-01,missing
1998-06-01,61817,10501,Somers,NY,New York,Westchester,14621,323100.0,1998-06-01,missing
1998-07-01,61895,10701,Yonkers,NY,New York,Westchester,275,191100.0,1998-07-01,HUDSON
1998-07-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,472800.0,1998-07-01,HARLEM
1998-07-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,226600.0,1998-07-01,NEWHAVEN
1998-07-01,61899,10705,Yonkers,NY,New York,Westchester,2384,199400.0,1998-07-01,HUDSON
1998-07-01,61870,10573,Port Chester,NY,New York,Westchester,2897,284600.0,1998-07-01,NEWHAVEN
1998-07-01,61898,10704,Yonkers,NY,New York,Westchester,3165,178900.0,1998-07-01,HUDSON
1998-07-01,61864,10562,Ossining,NY,New York,Westchester,3473,218600.0,1998-07-01,HUDSON
1998-07-01,61904,10710,Yonkers,NY,New York,Westchester,4126,215900.0,1998-07-01,HUDSON
1998-07-01,61886,10598,Yorktown,NY,New York,Westchester,4137,213400.0,1998-07-01,missing
1998-07-01,61902,10708,Eastchester,NY,New York,Westchester,4470,352100.0,1998-07-01,missing
1998-07-01,61865,10566,Peekskill,NY,New York,Westchester,4580,146600.0,1998-07-01,HUDSON
1998-07-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,285000.0,1998-07-01,missing
1998-07-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,237900.0,1998-07-01,missing
1998-07-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,322100.0,1998-07-01,NEWHAVEN
1998-07-01,61891,10605,White Plains,NY,New York,Westchester,5843,354400.0,1998-07-01,HARLEM
1998-07-01,61897,10703,Yonkers,NY,New York,Westchester,5850,175600.0,1998-07-01,HUDSON
1998-07-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,250900.0,1998-07-01,NEWHAVEN
1998-07-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,235000.0,1998-07-01,missing
1998-07-01,61847,10538,Larchmont,NY,New York,Westchester,6435,448600.0,1998-07-01,NEWHAVEN
1998-07-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,187100.0,1998-07-01,missing
1998-07-01,61875,10580,Rye,NY,New York,Westchester,6626,551700.0,1998-07-01,NEWHAVEN
1998-07-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,360300.0,1998-07-01,HARLEM
1998-07-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,271700.0,1998-07-01,HARLEM
1998-07-01,61892,10606,White Plains,NY,New York,Westchester,7268,260500.0,1998-07-01,HARLEM
1998-07-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,248800.0,1998-07-01,missing
1998-07-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,349100.0,1998-07-01,NEWHAVEN
1998-07-01,61840,10528,Harrison,NY,New York,Westchester,7979,535000.0,1998-07-01,NEWHAVEN
1998-07-01,61907,10803,Pelham,NY,New York,Westchester,8106,334800.0,1998-07-01,NEWHAVEN
1998-07-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,307800.0,1998-07-01,HARLEM
1998-07-01,61901,10707,Yonkers,NY,New York,Westchester,8312,267700.0,1998-07-01,HUDSON
1998-07-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,316200.0,1998-07-01,HUDSON
1998-07-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,472400.0,1998-07-01,HARLEM
1998-07-01,61879,10589,Somers,NY,New York,Westchester,8588,240800.0,1998-07-01,missing
1998-07-01,61903,10709,Eastchester,NY,New York,Westchester,8767,290600.0,1998-07-01,missing
1998-07-01,61845,10536,Somers,NY,New York,Westchester,8775,346100.0,1998-07-01,missing
1998-07-01,61890,10604,White Plains,NY,New York,Westchester,8873,292800.0,1998-07-01,HARLEM
1998-07-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,375200.0,1998-07-01,missing
1998-07-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,174000.0,1998-07-01,missing
1998-07-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,308000.0,1998-07-01,HUDSON
1998-07-01,61836,10523,Elmsford,NY,New York,Westchester,9210,219500.0,1998-07-01,missing
1998-07-01,61843,10533,Irvington,NY,New York,Westchester,9586,379400.0,1998-07-01,HUDSON
1998-07-01,61820,10504,North Castle,NY,New York,Westchester,9724,540000.0,1998-07-01,missing
1998-07-01,61854,10547,Yorktown,NY,New York,Westchester,9801,182100.0,1998-07-01,missing
1998-07-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,339500.0,1998-07-01,missing
1998-07-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,238200.0,1998-07-01,missing
1998-07-01,61883,10595,Valhalla,NY,New York,Westchester,10472,272700.0,1998-07-01,HARLEM
1998-07-01,61822,10506,Bedford,NY,New York,Westchester,10568,544900.0,1998-07-01,missing
1998-07-01,61823,10507,Bedford,NY,New York,Westchester,10578,283400.0,1998-07-01,missing
1998-07-01,61818,10502,Ardsley,NY,New York,Westchester,10759,309300.0,1998-07-01,missing
1998-07-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,474100.0,1998-07-01,missing
1998-07-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,252200.0,1998-07-01,HARLEM
1998-07-01,61863,10560,North Salem,NY,New York,Westchester,11464,282200.0,1998-07-01,missing
1998-07-01,61882,10594,Thornwood,NY,New York,Westchester,11644,293400.0,1998-07-01,missing
1998-07-01,61878,10588,Somers,NY,New York,Westchester,13069,191700.0,1998-07-01,missing
1998-07-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,119700.0,1998-07-01,missing
1998-07-01,61872,10577,Purchase,NY,New York,Westchester,13382,707100.0,1998-07-01,missing
1998-07-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,271600.0,1998-07-01,HARLEM
1998-07-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,324000.0,1998-07-01,HARLEM
1998-07-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,303700.0,1998-07-01,missing
1998-07-01,61817,10501,Somers,NY,New York,Westchester,14621,325200.0,1998-07-01,missing
1998-08-01,61895,10701,Yonkers,NY,New York,Westchester,275,192200.0,1998-08-01,HUDSON
1998-08-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,475500.0,1998-08-01,HARLEM
1998-08-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,227900.0,1998-08-01,NEWHAVEN
1998-08-01,61899,10705,Yonkers,NY,New York,Westchester,2384,200500.0,1998-08-01,HUDSON
1998-08-01,61870,10573,Port Chester,NY,New York,Westchester,2897,285500.0,1998-08-01,NEWHAVEN
1998-08-01,61898,10704,Yonkers,NY,New York,Westchester,3165,179700.0,1998-08-01,HUDSON
1998-08-01,61864,10562,Ossining,NY,New York,Westchester,3473,219700.0,1998-08-01,HUDSON
1998-08-01,61904,10710,Yonkers,NY,New York,Westchester,4126,216800.0,1998-08-01,HUDSON
1998-08-01,61886,10598,Yorktown,NY,New York,Westchester,4137,214100.0,1998-08-01,missing
1998-08-01,61902,10708,Eastchester,NY,New York,Westchester,4470,353700.0,1998-08-01,missing
1998-08-01,61865,10566,Peekskill,NY,New York,Westchester,4580,146800.0,1998-08-01,HUDSON
1998-08-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,286500.0,1998-08-01,missing
1998-08-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,239200.0,1998-08-01,missing
1998-08-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,324000.0,1998-08-01,NEWHAVEN
1998-08-01,61891,10605,White Plains,NY,New York,Westchester,5843,357400.0,1998-08-01,HARLEM
1998-08-01,61897,10703,Yonkers,NY,New York,Westchester,5850,177000.0,1998-08-01,HUDSON
1998-08-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,251900.0,1998-08-01,NEWHAVEN
1998-08-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,236100.0,1998-08-01,missing
1998-08-01,61847,10538,Larchmont,NY,New York,Westchester,6435,452100.0,1998-08-01,NEWHAVEN
1998-08-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,186700.0,1998-08-01,missing
1998-08-01,61875,10580,Rye,NY,New York,Westchester,6626,556500.0,1998-08-01,NEWHAVEN
1998-08-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,362200.0,1998-08-01,HARLEM
1998-08-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,272700.0,1998-08-01,HARLEM
1998-08-01,61892,10606,White Plains,NY,New York,Westchester,7268,261800.0,1998-08-01,HARLEM
1998-08-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,250800.0,1998-08-01,missing
1998-08-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,350800.0,1998-08-01,NEWHAVEN
1998-08-01,61840,10528,Harrison,NY,New York,Westchester,7979,538900.0,1998-08-01,NEWHAVEN
1998-08-01,61907,10803,Pelham,NY,New York,Westchester,8106,336900.0,1998-08-01,NEWHAVEN
1998-08-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,310000.0,1998-08-01,HARLEM
1998-08-01,61901,10707,Yonkers,NY,New York,Westchester,8312,269400.0,1998-08-01,HUDSON
1998-08-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,318400.0,1998-08-01,HUDSON
1998-08-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,474500.0,1998-08-01,HARLEM
1998-08-01,61879,10589,Somers,NY,New York,Westchester,8588,242600.0,1998-08-01,missing
1998-08-01,61903,10709,Eastchester,NY,New York,Westchester,8767,292100.0,1998-08-01,missing
1998-08-01,61845,10536,Somers,NY,New York,Westchester,8775,348000.0,1998-08-01,missing
1998-08-01,61890,10604,White Plains,NY,New York,Westchester,8873,295300.0,1998-08-01,HARLEM
1998-08-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,377900.0,1998-08-01,missing
1998-08-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,174700.0,1998-08-01,missing
1998-08-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,311200.0,1998-08-01,HUDSON
1998-08-01,61836,10523,Elmsford,NY,New York,Westchester,9210,220100.0,1998-08-01,missing
1998-08-01,61843,10533,Irvington,NY,New York,Westchester,9586,381500.0,1998-08-01,HUDSON
1998-08-01,61820,10504,North Castle,NY,New York,Westchester,9724,540900.0,1998-08-01,missing
1998-08-01,61854,10547,Yorktown,NY,New York,Westchester,9801,183300.0,1998-08-01,missing
1998-08-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,343300.0,1998-08-01,missing
1998-08-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,239300.0,1998-08-01,missing
1998-08-01,61883,10595,Valhalla,NY,New York,Westchester,10472,274000.0,1998-08-01,HARLEM
1998-08-01,61822,10506,Bedford,NY,New York,Westchester,10568,548600.0,1998-08-01,missing
1998-08-01,61823,10507,Bedford,NY,New York,Westchester,10578,283700.0,1998-08-01,missing
1998-08-01,61818,10502,Ardsley,NY,New York,Westchester,10759,311400.0,1998-08-01,missing
1998-08-01,61871,10576,Pound Ridge,NY,New York,Westchester,10966,476900.0,1998-08-01,missing
1998-08-01,61842,10532,Hawthorne,NY,New York,Westchester,11374,253400.0,1998-08-01,HARLEM
1998-08-01,61863,10560,North Salem,NY,New York,Westchester,11464,285700.0,1998-08-01,missing
1998-08-01,61882,10594,Thornwood,NY,New York,Westchester,11644,294900.0,1998-08-01,missing
1998-08-01,61878,10588,Somers,NY,New York,Westchester,13069,193500.0,1998-08-01,missing
1998-08-01,61846,10537,Cortlandt Manor,NY,New York,Westchester,13340,120200.0,1998-08-01,missing
1998-08-01,61872,10577,Purchase,NY,New York,Westchester,13382,713600.0,1998-08-01,missing
1998-08-01,61838,10526,Goldens Bridge,NY,New York,Westchester,13854,272100.0,1998-08-01,HARLEM
1998-08-01,61853,10546,Chappaqua,NY,New York,Westchester,14350,327500.0,1998-08-01,HARLEM
1998-08-01,61831,10518,Lewisboro,NY,New York,Westchester,14531,304800.0,1998-08-01,missing
1998-08-01,61817,10501,Somers,NY,New York,Westchester,14621,327400.0,1998-08-01,missing
1998-09-01,61895,10701,Yonkers,NY,New York,Westchester,275,193400.0,1998-09-01,HUDSON
1998-09-01,61876,10583,Scarsdale,NY,New York,Westchester,2142,477800.0,1998-09-01,HARLEM
1998-09-01,61905,10801,New Rochelle,NY,New York,Westchester,2355,229300.0,1998-09-01,NEWHAVEN
1998-09-01,61899,10705,Yonkers,NY,New York,Westchester,2384,201700.0,1998-09-01,HUDSON
1998-09-01,61870,10573,Port Chester,NY,New York,Westchester,2897,286100.0,1998-09-01,NEWHAVEN
1998-09-01,61898,10704,Yonkers,NY,New York,Westchester,3165,180700.0,1998-09-01,HUDSON
1998-09-01,61864,10562,Ossining,NY,New York,Westchester,3473,220900.0,1998-09-01,HUDSON
1998-09-01,61904,10710,Yonkers,NY,New York,Westchester,4126,217800.0,1998-09-01,HUDSON
1998-09-01,61886,10598,Yorktown,NY,New York,Westchester,4137,214900.0,1998-09-01,missing
1998-09-01,61902,10708,Eastchester,NY,New York,Westchester,4470,355400.0,1998-09-01,missing
1998-09-01,61865,10566,Peekskill,NY,New York,Westchester,4580,147000.0,1998-09-01,HUDSON
1998-09-01,61881,10591,Sleepy Hollow,NY,New York,Westchester,4983,287900.0,1998-09-01,missing
1998-09-01,61859,10552,Mount Vernon,NY,New York,Westchester,5136,240500.0,1998-09-01,missing
1998-09-01,61851,10543,Mamaroneck,NY,New York,Westchester,5838,325900.0,1998-09-01,NEWHAVEN
1998-09-01,61891,10605,White Plains,NY,New York,Westchester,5843,360300.0,1998-09-01,HARLEM
1998-09-01,61897,10703,Yonkers,NY,New York,Westchester,5850,178300.0,1998-09-01,HUDSON
1998-09-01,61909,10805,New Rochelle,NY,New York,Westchester,6064,253000.0,1998-09-01,NEWHAVEN
1998-09-01,61889,10603,Greenburgh,NY,New York,Westchester,6127,237300.0,1998-09-01,missing
1998-09-01,61847,10538,Larchmont,NY,New York,Westchester,6435,455500.0,1998-09-01,NEWHAVEN
1998-09-01,61866,10567,Cortlandt Manor,NY,New York,Westchester,6618,186300.0,1998-09-01,missing
1998-09-01,61875,10580,Rye,NY,New York,Westchester,6626,561800.0,1998-09-01,NEWHAVEN
1998-09-01,61856,10549,Mount Kisco,NY,New York,Westchester,6670,364300.0,1998-09-01,HARLEM
1998-09-01,61841,10530,Hartsdale,NY,New York,Westchester,6808,273700.0,1998-09-01,HARLEM
1998-09-01,61892,10606,White Plains,NY,New York,Westchester,7268,263100.0,1998-09-01,HARLEM
1998-09-01,61833,10520,Croton-on-Hudson,NY,New York,Westchester,7477,252800.0,1998-09-01,missing
1998-09-01,61908,10804,New Rochelle,NY,New York,Westchester,7575,352500.0,1998-09-01,NEWHAVEN
1998-09-01,61840,10528,Harrison,NY,New York,Westchester,7979,543000.0,1998-09-01,NEWHAVEN
1998-09-01,61907,10803,Pelham,NY,New York,Westchester,8106,339000.0,1998-09-01,NEWHAVEN
1998-09-01,61867,10570,Pleasantville,NY,New York,Westchester,8198,312300.0,1998-09-01,HARLEM
1998-09-01,61901,10707,Yonkers,NY,New York,Westchester,8312,271100.0,1998-09-01,HUDSON
1998-09-01,61835,10522,Dobbs Ferry,NY,New York,Westchester,8519,320700.0,1998-09-01,HUDSON
1998-09-01,61828,10514,Chappaqua,NY,New York,Westchester,8526,477100.0,1998-09-01,HARLEM
1998-09-01,61879,10589,Somers,NY,New York,Westchester,8588,244300.0,1998-09-01,missing
1998-09-01,61903,10709,Eastchester,NY,New York,Westchester,8767,293700.0,1998-09-01,missing
1998-09-01,61845,10536,Somers,NY,New York,Westchester,8775,349900.0,1998-09-01,missing
1998-09-01,61890,10604,White Plains,NY,New York,Westchester,8873,297800.0,1998-09-01,HARLEM
1998-09-01,61825,10510,Briarcliff Manor,NY,New York,Westchester,8962,380700.0,1998-09-01,missing
1998-09-01,61860,10553,Mount Vernon,NY,New York,Westchester,8967,175600.0,1998-09-01,missing
1998-09-01,61900,10706,Hastings on Hudson,NY,New York,Westchester,8998,314700.0,1998-09-01,HUDSON
1998-09-01,61836,10523,Elmsford,NY,New York,Westchester,9210,220600.0,1998-09-01,missing
1998-09-01,61843,10533,Irvington,NY,New York,Westchester,9586,383700.0,1998-09-01,HUDSON
1998-09-01,61820,10504,North Castle,NY,New York,Westchester,9724,541900.0,1998-09-01,missing
1998-09-01,61854,10547,Yorktown,NY,New York,Westchester,9801,184500.0,1998-09-01,missing
1998-09-01,61880,10590,Lewisboro,NY,New York,Westchester,10031,347200.0,1998-09-01,missing
1998-09-01,61893,10607,Greenburgh,NY,New York,Westchester,10334,240500.0,1998-09-01,missing
1998-09-01,61883,10595,Valhalla,NY,New York,Westchester,10472,275300.0,1998-09-01,HARLEM
1998-09-01,61822,10506,Bedford,NY,New York,Westchester,10568,551900.0,1998-09-01,missing
1998-09-01,61823,10507,Bedford,NY,New York,Westchester,10578,283900.0,1998-09-01,missing
